post_id,post_title,post_reply_count,post_content,post_time,post_author,last_reply_author,last_reply_time
0,谁能看出这是哪个学校的图书馆,0,谁能看出这是哪个学校的图书馆,3-16,湖二生化王者,湖二生化王者,3-16
0,建了个圈子一起交流打破信息差,0,建了个圈子一起交流打破信息差,3-16,li2805547940,li2805547940,3-16
0,想要升级我的笔记本了！,0,这个夏天准备要在图书馆度过大部分时间，旧的笔记本散热太吵了，特别是在图书馆，简直就像开了抽油烟机一样，太尴尬了，吸引了所有人的目光。过年领了不少压岁钱，就直接入手了我一直都比较喜欢的暗影系列，暗影精灵10游戏本！它的散热效果太棒了，一整天用来了，都没有感觉到特别烫。总体下来我个人感觉目前是还不错，至少从做工上讲暗影精灵更精致，就单看这个颜值也是值得了。,3-16,榴莲味蕾L,榴莲味蕾L,3-16
13,学生情侣就餐时搂抱嬉闹被拍，内容被剪辑后传播,0,,3-14,机灵◎小不懂,贴吧用户_J5CU7GS,3-16
0,玩玩游戏就可以,0,在家玩游戏一个月一万多,3-16,333的地方的,333的地方的,3-16
21,高校连放7天春假鼓励学生去赏花恋爱,0,四川西南航空职业学院3月14日发布《关于“泛美春假”的放假通知》，该通知安排全校师生3月30日至4月5日放7天春假(含清明放假时间)，并号召所有员工、所有学生，放下书本，放下工作，带上家人，带上爱侣，呼朋引伴，去度春假。近年来，关于推行学生春假制度深受社会关注，“专家建议增加学生春假”也多次登上热搜。据了解，这是四川西南航空职业学院例行春假制度的第三年，目的是让老师们实现带薪休假，让同学们走出课堂、走出校园，去,3-14,卡卡😄😁😳,疯狂戴夫go,3-16
0,去给院男足当领队要干些什么,0,本人女生，老乡在院足球队，足球队前领队毕业了，知道我之前踢过足球，邀请我去当领队。但是我之前只是参加了一下高中的足球比赛，实力otok，网上查了一下，领队还要做什么赛后总结，我也看不懂场上局势啊，我要不要去啊。,3-16,檠染emmm🌝,檠染emmm🌝,3-16
0,学校中的办学条件咨询,0,在大学里的占地面积和建筑面积数值有什么概念好比如图,3-16,Mr羽灬幻rz,Mr羽灬幻rz,3-16
17,代做产品包装、还有各种平面设计,0,大学生创新创业比赛产品包装不会做？周边设计太花钱？学校海报嫌麻烦？环艺手绘效果图作业太费肝？没关系！我来帮你解决，大概20-80米，业务内容包括：█logo█产品包装█书籍封面█海报█周边设计（帽子、手机壳、书签……）█手绘效果图（看复杂程度）█……等等走平台，不会跑单不是骗子😂#大学生#/a#设计#/a,3-5,湮懿tzy,湮懿tzy,3-16
0,无本，有苹果账号就可以,0,,3-16,李zh😜,李zh😜,3-16
0,有资源有资源,0,,3-16,破冰◆,破冰◆,3-16
0,刷课课课课,0,8u们大佬们有没有这个的刷课脚本啊我不想一个一个的看,3-16,贴吧用户_J7VNXQ,贴吧用户_J7VNXQ,3-16
0,免费带免费带,0,,3-16,猖狂且放肆,猖狂且放肆,3-16
0,服饰全品类,0,服饰全品类开始接单衣服｜裤子｜鞋子（不是t）｜帽子…有点归纳不完总之🍑宝有的这里95%都有直接带链接或者图片来问价！！！一模一样的质量比全网都低的价格有需要的可以联系我,3-15,贴吧用户_JaCQSCQ,贴吧用户_JaCQSCQ,3-15
0,招工有合同有公司,0,没有会费提供五险一金提供底薪提供提成有什么问题可以问公司在东莞南城街道可以去考察会不定期团建如果近的话本人目前在新加坡出差，咱们实力雄厚,3-15,小明同学℃🐶,小明同学℃🐶,3-15
0,有没有用过,0,有没有人知道的？会不会上门,3-14,Quilhd,小明同学℃🐶,3-15
6,大学生无门槛创业项目，来来来,0,#撸货#/a#我的大学生活是这样的#/a,3-15,贴吧用户_JQ4NK4P,贴吧用户_JQ4NK4P,3-15
0,大学的住宿环境很差，寝室舍友氛围不好，学费还贵，每天都不开心,0,已经很严重影响自己的情绪了，现在已经回家了请了一个月的假，但是回到家了也难受每天也不开心，自己身边的朋友都比我好，就只有自己过的很差很糟糕，在学校根本学不到啥子，一个民办的大专不晓得为什么这么差，我现在对任何事都提不上兴趣，我一直都是挺阳光开朗的人，就去读了半年大学回来影响了我自己很多情绪，整天变得郁郁寡欢，都变得不像我自己了，就是不明白为什么很多事情都不顺，真的很难过,3-15,贴吧用户_G95Q6a3,贴吧用户_G95Q6a3,3-15
0,🍎🍎🍎🍎，1000－20000,0,,3-15,贴吧用户_JQEeZ3080,贴吧用户_JQEeZ3080,3-15
4,中午食堂里吃饭看到的黑人留学生，超ma!,0,抱歉哦，不能给你们看脸,2-29,传说中的人re,贴吧用户_JG56GM8,3-12
0,大学生进厂丢人吗,0,🤔大学生进厂丢人吗？这个问题，我一直觉得挺有趣的。在我们的社会里，似乎总有一种观念，觉得大学生就应该坐在办公室里，敲敲键盘，喝喝咖啡。但现实是，随着就业市场的日益严峻，越来越多的大学生开始选择进入工厂，成为生产线上的一员。🏭说到进厂，我得提提我的大学同学小张。他学的是机械设计，毕业后却选择进了一家制造企业。刚开始，他也有些犹豫，毕竟这和他理想中的白领生活有些出入。但当他真正进入工厂，亲手操作那些,3-15,孤男配角,孤男配角,3-15
0,大学生兼职,0,大学生兼职小红书发文一篇3-5元快来找我,3-15,贴吧用户_J57P4QA,贴吧用户_J57P4QA,3-15
4,个人出租延兴门，雁翔路北口，西部家具城附近精装单间,0,个人出租延兴门，雁翔路北口，西部家具城附近精装单间，配有基础的家具、全新海尔空调、全新热水器千光纤上网、大衣柜、洗衣机、席梦思大床、床头柜、衣柜、电脑桌，配有厨房，可以做饭！精致装修，温馨周到，中间楼层，房子干净卫生。随时可以看房，拎包入住，有需要的+V18991940730,2022-03,ice我的小窝,一万年又一年♬,3-15
0,你们都是在哪里打印的？,0,打印快印资料黑白打印网上打印胶装成册专业打印各类学习、考试、复习资料1、A4，70克纸张（市面最好纸张）黑白双面一面5分一张1毛黑白单面7分一张皮纹纸胶装2元一本（竖向）封面印字加1元/本订书机装订02元一份10元包邮！！！(除新疆、西藏、青海)2、文件如果有顺序要求，请提前排好顺序。3、文档最好传PDF版的，如果发的是word文档在不同电脑打开会不一样，有的有乱码，页码错误等。,3-15,☞🌟安,☞🌟安,3-15
2,大三去春招现场咨询可以吗,0,如题，可以去了解一下企业，问问情况吗会不会知道我不是毕业生不怎么搭理我,3-15,阅尽人间春色🌝,贴吧用户_6S5yaDAJa,3-15
0,保研加分！妈妈杯数学建模💰预定,0,第十四届妈妈杯数学建模挑战赛预定[lk]超便宜[rk]超级高水平[lk]钉子[rk]个人，不是机构！！！[lk]钉子[rk]国赛、美赛、亚太、数维、妈妈杯常年选手，不同等级获奖！可靠！真诚！标价不是实价，具体请点“我想要”#大学生#/a,3-15,红车活宝,红车活宝,3-15
0,律师解读霸凌同学3名学生最高可判无期,0,,3-15,贴吧用户_05MUEyE,贴吧用户_05MUEyE,3-15
0,捡到双不限500速率流量卡,0,附卡无限流量，不限速，不限量。附卡可以插ce放宿舍里当宽带。也可以给朋友开热点用。需要的私聊我吧。（出租）（联通）,3-15,蔡徐坤来咯利,蔡徐坤来咯利,3-15
0,有没有做兼职的,0,一楼,3-8,爱二萌678,爱二萌678,3-8
0,学习通网课！！！,0,真人看课，题目一道一道搜，有需要的评论留言,3-15,贴吧用户_5XSC8N2,贴吧用户_5XSC8N2,3-15
,本吧吧主火热招募中，点击参加,0,,未知,未知,未知,未知
0,互联网+创新创业,0,互联网➕新医科围绕老年人计算机医学应该搞什么呀求求了,3-15,贴吧用户_a2yCE1X,贴吧用户_a2yCE1X,3-15
0,暗夜精灵10,0,最近入手了暗影精灵10，对比了多款笔记本电脑最终还是选择了这款。感觉游戏本的屏幕还是大啊，。电脑配置也很不错，基本上算是同配置性价比最高的了，处理任务速度业很快，能够满足多种游戏需求，打开多个窗口也不会卡顿。游戏控制中心全新升级，还有游戏加速、灯效自定义等多重功能什么的我就不说了，整体来说暗10这次还是可以的,3-15,页游试玩辅助,页游试玩辅助,3-15
814,网传鹤壁一女生遭霸凌，被3名女生反复轮流掌掴,0,有网友爆料一中专学校内一名16岁的女生在校期间遭遇三女生反复轮流掌掴霸凌。18日，据红星新闻报道，对此，当地警方回应：确有此事，正在处理中。网传文章中，一名网友以父亲的身份控诉，称女儿被长期霸凌威胁。现在，女儿和妻子均精神失常，而三名施暴者依然正常在学校上课。据了解，施暴者在暴力实施过程中与他人视频通话进行炫耀分享，来维护自己校园大姐大的形象，还要求掌掴声音被视频对面听到。11月18日，鹤壁市科技中等专业,2022-11,奇遇梦烟火,贴吧用户_aN6ZJ5,9-24
4,这不是有手就行？,0,,3-15,贴吧用户_GV9E3J,贴吧用户_GV9E3J,3-15
4,这不是有手就行？,0,,3-14,贴吧用户_GV9E3J,贴吧用户_GV9E3J,3-15
0,郑州新郑龙湖有,0,,2023-09,贴吧用户_JQSNDN8,贴吧用户_JQSNDN8,9-6
3,有需要的同学吗,0,有需要的可以私,3-15,ero无心病人,ero无心病人,3-15
3,有宝需要【计算机二级】考试资料的吗，无偿分享下,0,3月考试马上要来啦！攒人品！自己买的，免费分享给大家,3-12,青云不坠___,青云不坠___,3-12
0,来来来，交个朋友,0,找品牌校园大使…,3-15,🌈月白,🌈月白,3-15
15,大学生工作室,0,专业写手，各专业皆可，文科不在话下,3-14,贴吧用户_GyyKK2a,贴吧用户_5N7PeZ,3-15
2,毕业大学生苦哈哈创业之路,0,#大学生#/a来杭州快一年了，换了好几份工作都让我身心俱疲，跟好朋友商量着创业，到现在两个月过去了，终于拿下了属于我们自己的办公室,3-14,Meiyuz🌟,大苏你真逗,3-15
1,鞋包包手表首饰等,0,详情咨询，点击头像#微商#/a#鞋#/a,3-15,叽叽叽232,夜暮昼晨,3-15
2,把星星带回家保一生平安。,0,定向石陨石无磁力类地行星陨石吊坠，支持检测。,3-15,摘星追月🔯,摘星追月🔯,3-15
1,都可以！！,0,计算机电气电子信息MPA播音主持会计金融学前教育市场营销人力资源行政管理园林音乐电子商务财务管理艺术旅游管理都可以【图片】,3-14,贴吧用户_Q2yS83Z,贴吧用户_Q2yS83Z,3-14
0,二本的话，住宿环境好的大学都有哪些，求告知，今年高考,0,想找个宿舍条件好的大学，谢谢各位回复,3-14,贴吧用户_a4URZK,贴吧用户_a4URZK,3-14
1,无聊啊，真的不知道将来该怎么办,0,今年大一，在西南民大就读，根本不知道将来要做什么，感觉大学好像什么也没干，也不知道将来干什么，民族大学出来你那个干什么，急啊，不知道是否有和,2014-03,晋界阴天,贴吧用户_58N2aeZ,3-14
0,漂亮，简洁，高效率的桌面浏览器推荐,0,无广告，自带整页翻译，丰富工具，双击标签关闭，安装其他盘，缓存目录更改其他盘……,3-14,贴吧用户_Q1Z1JK1,贴吧用户_Q1Z1JK1,3-14
0,不难，真的不难,0,你需要的我都有计算机工商管理计算机MBA电气电子信息艺术财务管理ma工商管理播音主持会计金融学前教育市场营销人力资源财务管理园林旅游管理英语电子商务毕业季来临不需要太慌张，有专业的黄色店铺可以下单，有保障！#毕业论文#/a[图片][图片][图片][图片][图片],3-14,贴吧用户_a27A6EW,贴吧用户_a27A6EW,3-14
6,有没有军师，这样的小姐姐怎么追,0,某陪玩平台认识的小姐姐，聊的挺好，但是总叫我刷钱，有时候就不理人，这样的小姐姐怎么追。后来把我删了，好像是因为她朋友不给她发照片，但是后来又加回来了。而且又成功让她发了一张照片。后面聊天说打屁屁她也不反感，但是就是有的时候不理人，求助一下这种小姐姐怎么追。,3-11,小妹妹送情郎05,wlddkdlkx,3-14
1,太逆天了吧,0,,3-14,大蛋糕123333,wlddkdlkx,3-14
0,满纸荒唐言,0,一把辛酸泪#大学生#/a#论文#/a,3-14,半生酒醒😘,半生酒醒😘,3-14
0,招聘大学生创业团队,0,如果你是准备创业的大学生，目前正在找好的创业项目，我觉得我们可以合作一下。我手里有几个创业项目，已经拿到了商标和版权，目前正在做股权融资，但是一个人的能力毕竟有限，欢迎志同道合有能力的团队和个人一起共同成长，当然啦，也欢迎资金入场。以下是部分商标的局部图。有非遗平台、互联网支付、操作系统等等。#大学生#/a#创业团队#/a#大学生活#/a,3-14,quaohua2008,quaohua2008,3-14
0,2024年高考，必须上岸。,0,,3-14,夜暮昼晨,夜暮昼晨,3-14
0,。。。。。。,0,想问问各位前辈们，在大学参加各种社团，团学会，院团委然后去申请入党，申请评优这些对以后真的有什么帮助吗,3-14,贴吧用户_aMWUt2Q,贴吧用户_aMWUt2Q,3-14
0,恭喜内推深圳富士康的2024届大专老哥入职，底薪4K,0,,3-14,贴吧用户_GWNSy5D,贴吧用户_GWNSy5D,3-14
0,什么牛鬼蛇神也配评价教育？,0,,3-14,贴吧用户_GQay4ME,贴吧用户_GQay4ME,3-14
7,大学生们平时都在社交软件上聊些什么,0,鼠鼠在高中阶段和学校里的同学每天都能聊天，谈人生，讲八卦，现在一上大学除了舍友就接触不到其他人了，好孤独啊#大学生#/a#聊天#/a,3-14,xdjxj6,xdjxj6,3-14
0,长清大学体育生yyd呀,0,,2023-12,贴吧用户_J571JXG,贴吧用户_J571JXG,12-13
1,现在大二求助兄弟们,0,兄弟们我现在大二有点迷茫不考研究生不用担心工作不想浪费大学四年我该做什么来度过剩下的两年半,3-14,86595口dyvg,嘿卟咙咚呛咚呛,3-14
0,你们的第二课堂、课外学分、技能证书都达标了吗？,0,放心我这里有#技能证书#/a#证书#/a#学分#/a#课外学分#/a,3-14,roce2中,roce2中,3-14
0,移动，差评,0,移动，校园网强烈建议不要选择移动，不然你会发现当你的舍友课选完了你还没进入界面,3-14,hzycjmy,hzycjmy,3-14
0,【求解】航空航天专业建议,0,本人航天专业在读，但是物理一般，大一上学机械制图很吃力，无法想象出复杂图形，大一下现在学电路基础，有点困难。但是数学在班上很好，微积分计算方法都没什么压力，之前高中的时候对化学也喜欢，学得很好（但是没有接触竞赛）。我的职业目标是自主创业或入职大公司，想请假一下是否应该转应用数学（但我们学校应用数学是B）。,3-14,贴吧用户_aaAZye,贴吧用户_aaAZye,3-14
1,有玩tc的大学生吗,0,我刚开始有没有人来一起交流一下,3-14,贴吧用户_5KG7ZEP,嘿卟咙咚呛咚呛,3-14
0,中国大学生论坛,0,rt，有兴趣的dd我，属于我们大学生自己的互联网地方。畅所欲言。大学生自己做的网站,3-14,贴吧用户_GRXeaJ4,贴吧用户_GRXeaJ4,3-14
38,这就是湖北大学的女生,0,,2023-11,英勇潇洒,贴吧用户_GRXeaJ4,3-14
1,软著dd/,0,欢迎交流,1-16,贴吧用户_GQ86V8e,贴吧用户_GQ86V8e,3-14
10,2024-2025考研资料带回家,0,网盘自取：网页链接无偿分享,2-29,找找找团,巫時過境遷,3-14
0,有准备创业的大学生吗,0,如果你是准备创业的大学生，目前正在找好的创业项目，我觉得我们可以合作一下。我手里有几个创业项目，已经拿到了商标和版权，目前正在做股权融资，但是一个人的能力毕竟有限，欢迎志同道合有能力的团队和个人一起共同成长，当然啦，也欢迎资金入场。以下是部分商标的局部图。有非遗平台、互联网支付、操作系统等等。#大学生#/a#创业团队#/a#大学生活#/a,3-14,quaohua2008,quaohua2008,3-14
5,莆系很划算有木有,0,,2023-05,惨淡77,惨淡77,3-14
2,坐标成都，统招专升本培训有推荐吗？,0,,3-14,lixizikao,巫時過境遷,3-14
1,预约茅台，有没有人,0,预约茅台，有没有人#没想到，8u们这么给力！#/a#没想到，8u们这么给力！#/a,3-14,贴吧用户_G3J3tPU,贴吧用户_G3J3tPU,3-14
0,大学课程多,0,大学课程有些选修硬要我们上，还那么多，有些莫名其妙的课都在开，并且学时还多，这中间学校是有什么好处吗？,3-14,贴吧用户_7EQ914,贴吧用户_7EQ914,3-14
1,都可以！！,0,计算机电气电子信息MPA播音主持会计金融学前教育市场营销人力资源行政管理园林音乐电子商务财务管理艺术旅游管理都可以【图片】,3-14,贴吧用户_Q2yS83Z,贴吧用户_Q2yS83Z,3-14
4,你们的毕设完成了嘛,0,产品打样设计，毕设制作模型。如图，这几款模型是几位同学在我们这里3d打印的毕业设计。,3-14,枫清老师,枫清老师,3-14
0,潜进大学食堂,0,请问毕业了的社会人员如何进入大学食堂吃饭呢？,3-14,是怪怪呀😄,是怪怪呀😄,3-14
0,专业解答在线答疑,0,兄弟们想咨询什么卡，把你们需求说出来，保证会把卡给你讲清楚。保证是性价比高的！追求太便宜的像那种9元几百G流量，或者无限量的就算了，自己办理了试试就知道了,3-14,李沼源,李沼源,3-14
2,大学生专业纠结，建模am灯光渲染am动画,0,学视效的大学生，现在大二要分工作室，在考虑学建模，灯光渲染还是动画，之前一直在学校学建模，但是老师一点也不负责没教什么，都是自己摸索，现在选了建模工作室，可是去了一个星期崩溃了，我也不知道工作室其他同学咋样，那个老师就是甩手掌柜，之前对这个兴趣挺大但是这几天有点不行了，那个工作室之前的学长也老骂那个老师不好。（差不多就是靠自学，老师就说有问题也不说清楚，)现在是有想法转去灯光渲染（ue）我对这个也是,3-7,贴吧用户_539MP8,发DJ加,3-14
1,大学生创业交流,0,找工作，副业，生活，可以少走点弯路,3-14,小鸿飞车,小鸿飞车,3-14
1,免费带短剧爆单,0,短剧兼职无门槛，很火的项目，包教包会。,3-14,独乐-º,独乐-º,3-14
0,一文看懂什么是智慧教室？为什么建？,0,随着教育信息化政策的深入实施和科技的快速发展，智慧教室已成为现代教育改革的重要组成部分。但究竟“什么是智慧教室？”本文将深入探讨智慧教室的概念、特点及其在教育领域的应用。一、什么是智慧教室？广凌智慧教室依托强大的云计算平台，将大数据、人工智能与物联网技术融合，为师生提供一个高度互动、智能化的学习环境。它通过广凌智慧教室融合管理平台、智能终端设备等组成部分，实现了教学内容的数字化、课堂互动的智能化,3-13,广凌科技glkj,广凌科技glkj,3-13
,本吧吧主火热招募中，点击参加,0,,未知,未知,未知,未知
0,就业钱景好，选择大学很重要！,0,大学生就业是个很恼火的问题，所以在选择大学的和专业的时候，一定要慎重考虑！#大学#/a#专业#/a,3-14,昭勇君,昭勇君,3-14
9,求各位出出主意,0,本人大二，和另一个宿友起冲突，主要原因是我们俩作息不同，他一俩点打游戏，我早上早起，要求我和他统一作息，而且喜欢骂人容易上头，去年已经打过我了(我没有还手），我报警了，但那时候什么都不懂就直接调解了，然后今年又来事了，也沟通不了，这人极其双标，在他看来，我早上早起有声音就是打扰他睡觉，他晚上一俩点吃鸡王者叫他闭口不谈，我又不擅长说话，我也插不上他的话，有没有什么办法让他自己换宿舍啊？PS:我和其他几个,3-2,渡争du,哈哈哈qwe777,3-14
14,论文查重免费版，不限制篇数和字数。,0,PaerBye论文查重软件有收费版和免费版，免费版是每日不限制篇数和字数！目前分两个版本，一个是标准版，一个是旗舰版，标准版8个比对数据库，旗舰版12比对数据库。同时有一些非常实用的功能1、在线改重，实现一边修改论文，一边查重，即使修改一句话，一个字，就可以马上查重，给出修改后的结果比例。2、自动降重功能，如果波报告比例过高，可以实现一键降重功能。3、一键排版，可以根据学校的排版规范，自动排版；4、文字纠错、论,2023-04,aerye,aerye,3-14
0,#这年头谁没有一双椰子拖鞋##大学生活##大学生#,0,99包邮买的，真有踩屎感！专业户来找找疑点！,3-14,海油批发✆,海油批发✆,3-14
0,对自己好点,0,撸金流量卡日结,3-14,贴吧用户_aMEaRPy,贴吧用户_aMEaRPy,3-14
0,想问一下，重修影响助学金发放吗？,0,,3-14,贴吧用户_G3Uy7WE,贴吧用户_G3Uy7WE,3-14
0,抽象学校,0,通知：从今晚开始，如有下列情况将进行严重处罚①带跑的②骑电动车自行车等代步工具刷公里数的③使用代步工具上跑道的请各班体育委员通知到位❗❗❗,3-13,贴吧用户_aWat1W,贴吧用户_aWat1W,3-13
0,分享：求助，想问问材料物理有关的信息,0,分享贴子,3-13,贴吧用户_a8GEVeN,贴吧用户_a8GEVeN,3-13
0,学姐安利的赚取生活费的方法太棒啦,0,,3-13,贴吧用户_GQ3GPCW,贴吧用户_GQ3GPCW,3-13
0,招兼职人员,0,招聘视频剪辑人员，抖音新项目，要求有基本的剪辑功底，工资日结！,3-13,GOUYENB,GOUYENB,3-13
0,求帮助大学迷茫求贵人,0,大专体育教育迷茫目前不抽烟不喝酒不打台球喜欢打打篮球课少天天课少整天没有事干然后看以后的就业前景也不太好请求大家指点或帮助,3-13,gxjfdj,gxjfdj,3-13
6,大学生低成本创业首选:撸货,0,#大学生#/a#创业#/a,3-13,美妆小弟,美妆小弟,3-13
0,想认识一些积极向上的大学生朋友😭,0,,3-13,贴吧用户_77SG8QQ,贴吧用户_77SG8QQ,3-13
4,国学经典名贤集,0,名贤集四言集但行好事，莫问前程。【只要多做好事就行了，个人的前途、穷富、生死就没有必要过问了。】与人方便，与己方便。【给人方便，自己也一定会得到方便的。】善与人交，久而敬之。【善于和别人交朋友，而且相交的越久，就能受到别人尊敬。】人贫志短，马瘦毛长。【人如果穷了，就会缺少志气马如果瘦了，毛必然会长的。】人心似铁，官法如炉。【即使人心如铁石，也会在如炉的官法之中溶化。】谏之双美，毁之两伤。【当,3-13,贴吧用户_a9949R,贴吧用户_a9949R,3-13
0,大学在外地想有一个自己的小空间怎么做,0,rt，lz家庭经济条件不算好，成绩也不高，一人一宿舍的那种大学肯定去不了，但是在外地想有一个自己的空间想一方面住学校宿舍，周末可以自己一个人边交宿舍钱边交房租对于我们家肯定受不了设想过租个偏远的小仓库，但发现租金也不比房租低,3-13,贴吧用户_aWaP4RN,贴吧用户_aWaP4RN,3-13
1,高校回应疑有学生赤身去上课：非本校学生，已通知该学生的学校处理,0,,3-13,机灵◎小不懂,马作渊,3-13
1,有偿求帮忙认证一个肯德基的学期卡,0,肯德基推出了一个学期卡，需要在校大学生认证。登录我的微信，打开肯德基小程序，帮忙认证一下就可以，30rm。,3-13,美惠说6个8🌌,Ghjjdfdjjg,3-13
0,学生兼职，需要的私,0,,3-13,ttkl1352013520,ttkl1352013520,3-13
0,邪淫影响婚姻及家庭和睦，一定要戒除（转发别人）,0,1恋爱屡战屡败，眼看就要终成眷属了，却因为一些突如其来的原因，两人感情急转直下，最后是竹篮打水一场空。2结婚后，夫妻不和、家暴、冷战、离婚，弄的两家都鸡飞狗跳，让父母不得安宁。3被骗婚破财，或者娶到同样喜欢邪淫的女子，甚至因此染上难以治愈的疾病。一般来说，恋爱或者婚姻出现问题的时候，正好就是当事人邪淫比较严重的时候。有时候尽管邪淫行为无人知晓，但是就是不知道怎么回事，恋爱突然就谈不下去了，前几天,3-13,高调反对反对,高调反对反对,3-13
0,不适应大学集体住宿生活怎么办？,0,真心求助，本人男，20，因为高中和初中都是走读，而且性格内向，家里从小又管的严导致性格孤僻，再加上大学离家远吗所以很不适应，实在很难融入大学生活，请问有什么好办法吗？尝试过和辅导员沟通能不能请长假只参加考试那种，但辅导员说请假有限制，超过一定时间就必须要休学,3-13,贴吧用户_JQA2JC4,贴吧用户_JQA2JC4,3-13
0,一直不去这门挂科有关系吗,0,大学体育课老师不正常想直接不去了挂科可以吗？之后再重修体育换个体育种类,3-13,看看手机无悔,看看手机无悔,3-13
2,明天补考，今天才发通知这正常吗,0,以为还有一个星期，但材料只背一半的我要死掉了,3-13,贴吧用户_GQtaU41,贴吧用户_GPSt4GX,3-13
1,创业找技术合伙人,0,会做网站，小程序的聊一聊，本人在北京。异地，兼职全职都可以,2023-10,嗷嗷嗷🙈,期许FBB,10-31
0,大学城校区地推兼职,0,【地推兼职招募】1工作时间：3月16日12:00-14:00；2工作薪资：底薪100元＋扫码高提成（最高3元/个），组长额外增加物料补贴和交通费；3兼职名额先到先得，优先选择考点；4个人扫码量高的可获得额外奖励❗❗❗第一名奖励300元第二名奖励200元第三名奖励100元,3-13,贴吧用户_5JEK45A,贴吧用户_5JEK45A,3-13
1,互电随身wifi,0,在宿舍网络不快，流量也不够用，还好我看到他了3000G流量宿舍几个人一起使用杠杠的，开学第一课就是看他了（一）、产品特点：1全国零漫游WIFI随身上网；2采用先进云SIM技术，无需插卡3支持3G/4G智通切换；4支持APP便捷管理；5多人共享，一台设备最多可连接8台终端设备；6外观小巧，方便携带；7内置5000mAh锂电池，12小时超长续航；8双向充电，可当充电宝使用，快捷方便。（二）产品参数：1、4G启动模块：全频段GPRS模块M262、4G,3-4,贴吧用户_58546QM,贴吧用户_58546QM,3-13
0,妈妈杯数学建模比赛💰预定，🉑保研加分！,0,第十四届妈妈杯数学建模挑战赛💥【超级高水平】💥汇集顶尖数学高手，各大赛事皆有身影，这里是你展现实力的最佳舞台！📌【个人】📌不是机构🏅【国家级赛事】🏅参与即有机会获得国家级荣誉，成就你的数学传奇！🌟超越自我，挑战极限，与顶尖选手一较高下，展现你的数学风采！🌟,3-13,红车活宝,红车活宝,3-13
0,SCI/核心期刊,0,详情请私聊,2023-12,必兮相语🌸,必兮相语🌸,12-21
5,11111,0,咬牙花5000买的插画课||#二月二龙抬头[话题]#/a自己现在已经在接单了，用不上了留着也没有用，删了怪可惜的，留给有需要的姐妹吧#板绘[话题]#/a#板绘[话题]#/a#绘画[话题]#/a#roceate绘画[话题]#/a#板绘练习[话题]#/a#零基础学画画[话题]#/a#自学画画[话题]#/a#画画的日常[话题]#/a#插画[话题]#/a#插画分享[话题]#/a#画画#/a,3-13,阳光的萌萌呦,阳光的萌萌呦,3-13
0,需要学历提升的联系我,0,,3-13,duaqei,duaqei,3-13
0,学风最好的大学,0,学风校风，是一个学校的灵魂，好大学是方方面面的领先！#大学#/a,3-13,昭勇君,昭勇君,3-13
8,胡锡进傻瓜说：莫言获得诺奖，就倒推他的作品有政治………（三）,0,,3-11,贴吧用户_0QPJEPP,贴吧用户_0QPJEPP,3-13
0,自己做的粉色骰子刚好一张喜欢的丝拿货价,0,,3-13,额那我拿货,额那我拿货,3-13
0,全网最全课程，持续更新，售后无忧。需要还不来找我,0,,3-13,云南最靓的仔☜,云南最靓的仔☜,3-13
0,大学生创业,0,来来来，无需投资，月入万元不是梦,3-13,zhag312868,zhag312868,3-13
0,大学生租房,0,有需要租房的帅哥🤵美女🤵♀️可以联系一下我呀可短租，可月付，押一付一，整租合租重点！重点！重点！———没有中介费！！！有600-2500价位的，看您的需求决定价格#租房#/a#武汉租房#/a,3-13,贴吧用户_JG5AA1C,贴吧用户_JG5AA1C,3-13
1,点击看广告，赚取零花钱，随时可提现，不懂的可以进qq群咨询：4,0,,3-13,望月765,凤凰羽🌸,3-13
42,泰国工商大学在职全日制研究生,0,泰国工商大学在职全日制研究生,1-2,本硕博留学☜,本硕博留学☜,3-13
0,我也不懂考研有什么好讨论的,0,都是一群找不到工作想逃避现实想继续啃老的loer吧？有学术能力的早就保研了，还搁这考研呢？没有一点学术能力就不要硬蹭好吧,3-13,毛毛蟲0213,毛毛蟲0213,3-13
8,同学们，你们去哪充值话费便宜点啊？,0,有没有便宜充值渠道呀,2-20,JDluhuo,JDluhuo,3-13
0,大一女生宿舍被孤立霸凌怎么办？求各位吧友们出出主意,0,第一次用贴吧，这是我一个朋友，才上大一，开学之前她还是很开朗活泼的，自从开学过后，就听她说过宿舍氛围很差，每天精神压力大，休息不好，渐渐的感觉她性格都变了，昨天她跟我说她被舍友泼水了，问了她经过，没想到她们那个导员竟然毫无作为，根本不管，我很震惊。我没上过大学，且没经历过这种事情，不知道这种情况该怎么办，一直听说吧友们很强大，想问问大家该怎么帮她,3-13,零贰游戏解说,零贰游戏解说,3-13
3,活到老学到老,0,这人哪，如果看不到自己的问题和不足，那么错的永远都是别人。,2-5,爱恋lx,爱恋lx,3-13
1,日月两泉明白水，明白一水日月泉,0,,3-13,贴吧用户_0QPJEPP,贴吧用户_0QPJEPP,3-13
0,云办公室来小伙伴,0,在校大学生有想法的联系绿色,3-13,成都👻,成都👻,3-13
0,都2024了还有人不知道羊毛群吗？,0,我的群不是禁言的只发优惠券都是官方旗舰店的还有0元购想买就买沒有托想买什么就在群里发我帮你查优惠券告诉你怎么买省钱遇到大促就我做攻略大家直接躺,3-13,贴吧用户_JQUNRJ9,贴吧用户_JQUNRJ9,3-13
